,Hour,Temperature,Humidity,Wind_Speed,Visibilty,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Month,Year,Weekday,Is_Weekend
814,22,-5.2,53,1.3,1969,0.0,0.0,0.0,Winter,0,1,2018,Wednesday,0
6214,22,25.9,45,2.1,2000,0.0,0.0,0.0,Summer,0,8,2018,Thursday,0
4855,7,19.9,74,1.7,683,0.21,0.0,0.0,Summer,0,6,2018,Thursday,0
3229,13,8.8,93,1.7,597,0.38,0.0,0.0,Spring,0,4,2018,Saturday,1
8723,11,5.2,26,0.5,1471,0.64,0.0,0.0,Autumn,0,11,2018,Thursday,0
2919,15,18.2,63,2.2,687,0.72,0.0,0.0,Spring,0,4,2018,Sunday,1
6009,9,30.2,66,1.4,1131,1.48,0.0,0.0,Summer,0,8,2018,Wednesday,0
3349,13,19.2,17,2.2,1448,2.89,0.0,0.0,Spring,0,4,2018,Thursday,0
4154,2,15.0,97,2.5,236,0.0,3.0,0.0,Spring,0,5,2018,Wednesday,0
8020,4,5.0,71,1.4,1994,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
2116,4,0.9,46,0.8,1140,0.0,0.0,0.0,Winter,0,2,2018,Tuesday,0
1834,10,-1.6,26,1.9,1980,1.29,0.0,0.0,Winter,1,2,2018,Thursday,0
793,1,-5.0,42,1.2,1993,0.0,0.0,0.0,Winter,0,1,2018,Wednesday,0
1955,11,2.8,35,3.9,1265,1.71,0.0,0.0,Winter,0,2,2018,Tuesday,0
6946,10,22.9,74,1.3,1162,0.84,0.0,0.0,Autumn,0,9,2018,Sunday,1
2674,10,4.9,56,1.9,1480,1.76,0.0,0.0,Spring,0,3,2018,Thursday,0
94,22,-5.3,45,2.5,2000,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
4273,1,16.7,60,0.8,1806,0.0,0.0,0.0,Spring,0,5,2018,Monday,0
3780,12,22.9,35,0.8,1948,3.05,0.0,0.0,Spring,0,5,2018,Monday,0
2891,11,16.7,45,1.9,1054,2.07,0.0,0.0,Spring,0,3,2018,Saturday,1
2371,19,5.4,60,3.9,990,0.02,0.0,0.0,Spring,0,3,2018,Friday,0
7733,5,7.7,73,0.0,2000,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
7409,17,16.9,97,2.1,728,0.08,5.5,0.0,Autumn,0,10,2018,Friday,0
7950,6,6.9,86,1.7,1988,0.0,1.5,0.0,Autumn,0,10,2018,Sunday,1
3252,12,12.5,53,3.4,1324,2.52,0.0,0.0,Spring,0,4,2018,Sunday,1
6206,14,35.3,40,2.0,2000,3.17,0.0,0.0,Summer,0,8,2018,Thursday,0
8125,13,18.3,26,1.2,1503,2.17,0.0,0.0,Autumn,0,11,2018,Sunday,1
6407,23,23.4,79,2.7,1990,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
6044,20,27.9,78,0.6,1989,0.03,0.0,0.0,Summer,0,8,2018,Thursday,0
7662,6,10.1,71,0.2,1474,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
7992,0,3.4,55,1.5,2000,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
6076,4,27.4,69,1.0,2000,0.0,0.0,0.0,Summer,0,8,2018,Saturday,1
2853,21,14.4,66,1.7,677,0.0,0.0,0.0,Spring,0,3,2018,Thursday,0
8359,7,5.2,78,0.3,1182,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
2912,8,12.9,64,1.5,778,0.06,0.0,0.0,Spring,0,4,2018,Sunday,1
1865,17,2.5,48,4.2,1979,0.76,0.0,0.0,Winter,1,2,2018,Friday,0
5802,18,36.5,38,0.9,2000,1.17,0.0,0.0,Summer,0,7,2018,Monday,0
4660,4,18.7,74,0.9,1933,0.0,0.0,0.0,Summer,0,6,2018,Wednesday,0
1857,9,-4.3,33,0.7,1923,0.6,0.0,0.0,Winter,1,2,2018,Friday,0
2645,5,1.3,40,2.3,2000,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
2243,11,10.1,88,0.7,453,0.34,0.0,0.0,Spring,0,3,2018,Sunday,1
5421,21,28.2,64,2.8,2000,0.0,0.0,0.0,Summer,0,7,2018,Saturday,1
2336,8,3.0,94,0.3,444,0.01,0.0,0.0,Spring,0,3,2018,Thursday,0
950,14,-1.8,45,3.7,1922,1.06,0.0,0.2,Winter,0,1,2018,Tuesday,0
7875,3,9.1,79,0.2,1689,0.0,0.0,0.0,Autumn,0,10,2018,Thursday,0
3068,20,4.2,44,4.1,2000,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
1120,16,5.8,50,0.9,547,0.11,0.0,0.0,Winter,0,1,2018,Tuesday,0
2597,5,6.2,89,1.5,338,0.0,0.0,0.0,Spring,0,3,2018,Monday,0
2204,20,1.2,35,2.5,1977,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
419,11,-2.9,85,1.2,243,0.06,0.0,4.8,Winter,0,12,2017,Monday,0
922,10,1.3,43,0.8,971,0.16,0.0,0.0,Winter,0,1,2018,Monday,0
1254,6,0.0,33,0.4,2000,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
477,21,-2.0,83,1.2,904,0.0,0.1,2.4,Winter,0,12,2017,Wednesday,0
2035,19,6.9,73,3.7,369,0.0,0.0,0.0,Winter,0,2,2018,Friday,0
8317,13,13.3,36,2.1,1283,1.99,0.0,0.0,Autumn,0,11,2018,Monday,0
5836,4,28.5,69,0.3,2000,0.0,0.0,0.0,Summer,0,8,2018,Wednesday,0
5790,6,26.2,64,1.4,2000,0.01,0.0,0.0,Summer,0,7,2018,Monday,0
7350,6,11.4,84,0.3,1742,0.0,0.0,0.0,Autumn,1,10,2018,Wednesday,0
5615,23,31.2,52,1.5,1670,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
6745,1,18.9,55,2.3,2000,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
1202,2,-0.9,65,0.6,1369,0.0,0.0,0.0,Winter,0,1,2018,Saturday,1
6582,6,20.9,87,0.7,1198,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
2626,10,7.4,35,3.5,1990,1.81,0.0,0.0,Spring,0,3,2018,Tuesday,0
5813,5,28.3,60,1.6,2000,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
8586,18,3.9,23,1.0,2000,0.0,0.0,0.0,Autumn,0,11,2018,Friday,0
1970,2,-2.9,31,1.6,1931,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
3110,14,13.9,26,2.5,1537,2.99,0.0,0.0,Spring,0,4,2018,Monday,0
4066,10,17.2,45,2.1,2000,2.61,0.0,0.0,Spring,0,5,2018,Saturday,1
2151,15,4.8,87,2.9,312,0.08,4.5,0.0,Winter,0,2,2018,Wednesday,0
3711,15,19.9,26,3.8,1898,3.0,0.0,0.0,Spring,0,5,2018,Friday,0
4964,20,28.8,54,1.1,964,0.09,0.0,0.0,Summer,0,6,2018,Monday,0
1997,5,-2.4,59,1.1,1984,0.0,0.0,0.0,Winter,0,2,2018,Thursday,0
4081,1,14.7,43,1.2,2000,0.0,0.0,0.0,Spring,0,5,2018,Sunday,1
4646,14,25.6,45,2.2,1961,1.39,0.0,0.0,Summer,0,6,2018,Tuesday,0
3054,6,1.7,58,3.8,1189,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
1248,0,-0.2,30,0.4,2000,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
2192,8,-6.2,45,0.4,1600,0.17,0.0,0.0,Spring,0,3,2018,Friday,0
2712,0,4.7,46,1.7,746,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
992,8,-12.6,61,1.6,1610,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
2190,6,-6.4,50,1.5,1593,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
4718,14,26.4,43,2.1,1944,3.23,0.0,0.0,Summer,0,6,2018,Friday,0
5190,6,23.5,80,0.3,768,0.0,0.0,0.0,Summer,0,7,2018,Thursday,0
6032,8,28.6,75,1.2,1588,0.56,0.0,0.0,Summer,0,8,2018,Thursday,0
6613,13,28.5,42,1.7,1990,2.94,0.0,0.0,Autumn,0,9,2018,Sunday,1
3786,18,25.1,32,2.4,1899,1.1,0.0,0.0,Spring,0,5,2018,Monday,0
7039,7,18.0,95,1.6,375,0.0,1.5,0.0,Autumn,0,9,2018,Thursday,0
3621,21,19.1,73,1.2,413,0.0,0.0,0.0,Spring,0,4,2018,Monday,0
4759,7,19.6,75,0.9,884,0.42,0.0,0.0,Summer,0,6,2018,Sunday,1
1318,22,-15.2,45,4.0,2000,0.0,0.0,0.7,Winter,0,1,2018,Wednesday,0
1863,15,4.0,26,3.5,2000,1.75,0.0,0.0,Winter,1,2,2018,Friday,0
2343,15,9.2,53,3.3,1896,2.23,0.0,0.0,Spring,0,3,2018,Thursday,0
2449,1,5.9,65,1.0,596,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
2136,0,5.1,52,1.1,614,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
1065,9,-3.4,77,1.6,432,0.12,0.0,0.0,Winter,0,1,2018,Sunday,1
5916,12,33.2,52,2.5,1514,1.59,0.0,0.0,Summer,0,8,2018,Saturday,1
600,0,-1.4,58,1.0,1880,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
4275,3,17.1,56,0.4,1583,0.0,0.0,0.0,Spring,0,5,2018,Monday,0
2621,5,4.1,42,3.1,2000,0.0,0.0,0.0,Spring,0,3,2018,Tuesday,0
77,5,2.0,83,2.7,253,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
2898,18,16.6,33,2.6,1867,0.48,0.0,0.0,Spring,0,3,2018,Saturday,1
6196,4,27.8,69,0.9,2000,0.0,0.0,0.0,Summer,0,8,2018,Thursday,0
4868,20,25.1,55,2.3,1779,0.08,0.0,0.0,Summer,0,6,2018,Thursday,0
1314,18,-13.0,29,3.4,2000,0.05,0.0,0.7,Winter,0,1,2018,Wednesday,0
7815,15,20.2,31,1.6,855,1.25,0.0,0.0,Autumn,0,10,2018,Monday,0
5995,19,32.9,56,2.6,1944,0.4,0.0,0.0,Summer,0,8,2018,Tuesday,0
6461,5,20.5,97,0.4,384,0.0,3.0,0.0,Summer,0,8,2018,Monday,0
7828,4,10.0,73,0.9,622,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
872,8,-6.5,62,1.1,1503,0.0,0.0,0.0,Winter,0,1,2018,Saturday,1
3898,10,11.8,96,1.3,221,0.12,2.5,0.0,Spring,0,5,2018,Saturday,1
5516,20,28.8,66,1.9,1209,0.09,0.0,0.0,Summer,0,7,2018,Wednesday,0
5999,23,29.5,78,1.4,1469,0.0,0.0,0.0,Summer,0,8,2018,Tuesday,0
3667,19,12.6,93,3.9,831,0.0,0.0,0.0,Spring,0,5,2018,Wednesday,0
2965,13,20.1,61,2.6,1117,1.01,0.0,0.0,Spring,0,4,2018,Tuesday,0
3415,7,15.0,41,0.3,2000,0.12,0.0,0.0,Spring,0,4,2018,Sunday,1
5463,15,33.4,44,3.1,1928,2.95,0.0,0.0,Summer,0,7,2018,Monday,0
2560,16,13.7,28,2.1,1499,1.88,0.0,0.0,Spring,0,3,2018,Saturday,1
1570,10,-11.2,43,3.5,1359,1.04,0.0,0.0,Winter,0,2,2018,Sunday,1
2635,19,3.2,45,3.7,2000,0.02,0.0,0.0,Spring,0,3,2018,Tuesday,0
5304,0,20.4,97,0.3,183,0.0,5.5,0.0,Summer,0,7,2018,Tuesday,0
3554,2,12.0,76,1.0,363,0.0,0.0,0.0,Spring,0,4,2018,Saturday,1
375,15,-3.3,22,5.0,2000,0.86,0.0,0.0,Winter,0,12,2017,Saturday,1
1908,12,2.2,17,1.0,1979,1.75,0.0,0.0,Winter,0,2,2018,Sunday,1
4477,13,28.6,34,2.0,1274,2.82,0.0,0.0,Summer,0,6,2018,Tuesday,0
7758,6,7.5,79,0.6,1025,0.0,0.0,0.0,Autumn,0,10,2018,Saturday,1
7839,15,16.6,68,1.5,955,1.55,0.0,0.0,Autumn,0,10,2018,Tuesday,0
4075,19,22.6,34,1.5,2000,0.51,0.0,0.0,Spring,0,5,2018,Saturday,1
6509,5,24.6,87,3.6,1966,0.0,0.0,0.0,Summer,0,8,2018,Wednesday,0
1604,20,-9.1,35,3.8,2000,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
1118,14,6.5,43,0.8,468,0.52,0.0,0.0,Winter,0,1,2018,Tuesday,0
3701,5,9.2,63,0.8,1896,0.0,0.0,0.0,Spring,0,5,2018,Friday,0
3514,10,16.7,47,2.2,1147,2.26,0.0,0.0,Spring,0,4,2018,Thursday,0
2038,22,5.7,81,2.5,292,0.0,0.0,0.0,Winter,0,2,2018,Friday,0
6087,15,35.0,41,1.5,2000,2.4,0.0,0.0,Summer,0,8,2018,Saturday,1
2958,6,16.8,74,1.2,1265,0.0,0.0,0.0,Spring,0,4,2018,Tuesday,0
1994,2,-2.9,57,0.0,1985,0.0,0.0,0.0,Winter,0,2,2018,Thursday,0
2824,16,18.3,43,4.3,1931,1.3,0.0,0.0,Spring,0,3,2018,Wednesday,0
7979,11,11.0,46,2.6,1946,1.97,0.0,0.0,Autumn,0,10,2018,Monday,0
2376,0,2.1,74,1.4,970,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
8276,20,11.3,74,1.2,350,0.0,0.0,0.0,Autumn,0,11,2018,Saturday,1
1342,22,-14.6,35,2.5,2000,0.0,0.0,0.5,Winter,0,1,2018,Thursday,0
320,8,-10.4,54,1.1,1432,0.01,0.0,0.0,Winter,0,12,2017,Thursday,0
1619,11,-9.9,32,3.3,1863,1.72,0.0,0.0,Winter,0,2,2018,Tuesday,0
3737,17,23.6,29,3.9,1948,1.68,0.0,0.0,Spring,0,5,2018,Saturday,1
8272,16,16.0,37,1.9,984,0.94,0.0,0.0,Autumn,0,11,2018,Saturday,1
2060,20,1.1,32,1.4,1785,0.0,0.0,0.0,Winter,0,2,2018,Saturday,1
8721,9,1.8,37,0.9,1310,0.31,0.0,0.0,Autumn,0,11,2018,Thursday,0
2219,11,8.1,21,2.1,1738,2.15,0.0,0.0,Spring,0,3,2018,Saturday,1
1673,17,1.5,24,1.9,1788,0.72,0.0,0.0,Winter,0,2,2018,Thursday,0
6086,14,34.5,43,2.6,2000,2.37,0.0,0.0,Summer,0,8,2018,Saturday,1
260,20,-9.3,49,3.8,2000,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
7918,22,10.5,72,2.4,2000,0.0,0.0,0.0,Autumn,0,10,2018,Friday,0
2039,23,5.5,80,2.7,258,0.0,0.0,0.0,Winter,0,2,2018,Friday,0
4833,9,21.1,73,2.0,623,0.43,0.0,0.0,Summer,0,6,2018,Wednesday,0
901,13,1.4,34,0.8,1394,0.5,0.0,0.0,Winter,0,1,2018,Sunday,1
3768,0,15.5,85,0.9,2000,0.0,0.0,0.0,Spring,0,5,2018,Monday,0
6450,18,23.4,67,0.6,2000,0.36,0.0,0.0,Summer,0,8,2018,Sunday,1
2026,10,2.2,83,0.8,221,0.92,0.0,3.7,Winter,0,2,2018,Friday,0
7084,4,18.9,88,0.8,1226,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
4282,10,23.3,49,1.1,1881,2.46,0.0,0.0,Spring,0,5,2018,Monday,0
1917,21,0.2,32,1.1,1951,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
1828,4,-1.9,34,3.0,2000,0.0,0.0,0.0,Winter,1,2,2018,Thursday,0
1573,13,-8.3,34,4.0,1561,2.22,0.0,0.0,Winter,0,2,2018,Sunday,1
4463,23,21.4,68,2.7,972,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
4797,21,23.8,48,2.0,2000,0.0,0.0,0.0,Summer,0,6,2018,Monday,0
6281,17,32.7,33,2.5,1994,1.18,0.0,0.0,Summer,0,8,2018,Sunday,1
8375,23,8.4,65,0.8,1216,0.0,0.0,0.0,Autumn,0,11,2018,Wednesday,0
4702,22,21.8,72,1.0,1952,0.0,0.0,0.0,Summer,0,6,2018,Thursday,0
6331,19,29.2,62,1.7,2000,0.31,0.0,0.0,Summer,0,8,2018,Tuesday,0
4256,8,18.3,51,2.0,1366,0.7,0.0,0.0,Spring,0,5,2018,Sunday,1
4675,19,22.8,64,2.3,1444,0.45,0.0,0.0,Summer,0,6,2018,Wednesday,0
224,8,-0.2,90,1.2,378,0.0,0.0,4.1,Winter,0,12,2017,Sunday,1
723,3,0.3,91,2.0,172,0.0,1.0,1.2,Winter,1,12,2017,Sunday,1
8038,22,6.8,58,2.2,1936,0.0,0.0,0.0,Autumn,0,10,2018,Wednesday,0
7075,19,20.3,81,1.0,2000,0.02,0.0,0.0,Autumn,0,9,2018,Friday,0
1141,13,8.0,54,1.8,435,0.57,0.0,0.0,Winter,0,1,2018,Wednesday,0
5577,9,29.6,57,0.9,977,1.71,0.0,0.0,Summer,0,7,2018,Saturday,1
6517,13,27.1,75,3.7,1972,0.28,0.0,0.0,Summer,0,8,2018,Wednesday,0
5812,4,28.8,58,0.9,2000,0.0,0.0,0.0,Summer,0,7,2018,Tuesday,0
7994,2,2.1,56,0.5,2000,0.0,0.0,0.0,Autumn,0,10,2018,Tuesday,0
5602,10,32.2,50,0.8,1881,2.29,0.0,0.0,Summer,0,7,2018,Sunday,1
7361,17,23.3,36,1.7,1960,0.95,0.0,0.0,Autumn,1,10,2018,Wednesday,0
5559,15,34.1,45,2.4,1110,2.88,0.0,0.0,Summer,0,7,2018,Friday,0
2762,2,5.4,95,1.5,89,0.0,0.0,0.0,Spring,0,3,2018,Monday,0
846,6,-5.1,54,1.3,1346,0.0,0.0,0.0,Winter,0,1,2018,Friday,0
4337,17,24.1,41,2.2,1980,1.9,0.0,0.0,Spring,0,5,2018,Wednesday,0
5608,16,37.8,31,2.5,1929,2.46,0.0,0.0,Summer,0,7,2018,Sunday,1
6765,21,22.1,49,1.7,2000,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
5090,2,22.7,87,0.5,1187,0.0,0.0,0.0,Summer,0,7,2018,Sunday,1
6165,21,31.3,59,0.3,2000,0.0,0.0,0.0,Summer,0,8,2018,Tuesday,0
2551,7,0.5,64,0.8,2000,0.01,0.0,0.0,Spring,0,3,2018,Saturday,1
5773,13,34.4,41,2.9,1970,2.33,0.0,0.0,Summer,0,7,2018,Sunday,1
2928,0,16.1,80,1.9,605,0.0,0.0,0.0,Spring,0,4,2018,Monday,0
117,21,-3.7,47,0.0,2000,0.0,0.0,0.0,Winter,0,12,2017,Tuesday,0
645,21,-6.4,34,1.2,2000,0.0,0.0,0.0,Winter,0,12,2017,Wednesday,0
6014,14,33.6,50,3.5,1993,1.15,0.0,0.0,Summer,0,8,2018,Wednesday,0
3,3,-6.2,40,0.9,2000,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
4218,18,23.3,32,2.6,1772,1.05,0.0,0.0,Spring,0,5,2018,Friday,0
5899,19,33.5,54,2.7,1871,0.35,0.0,0.0,Summer,0,8,2018,Friday,0
467,11,-4.2,51,1.1,1772,0.4,0.0,1.9,Winter,0,12,2017,Wednesday,0
5,5,-6.4,37,1.5,2000,0.0,0.0,0.0,Winter,0,12,2017,Friday,0
5390,14,29.5,62,2.7,1941,1.79,0.0,0.0,Summer,0,7,2018,Friday,0
919,7,0.7,44,0.8,1357,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
2595,3,6.5,88,0.9,276,0.0,0.3,0.0,Spring,0,3,2018,Monday,0
4372,4,18.1,76,1.8,561,0.0,0.0,0.0,Summer,0,6,2018,Friday,0
1063,7,-4.4,80,1.4,411,0.0,0.0,0.0,Winter,0,1,2018,Sunday,1
2590,22,8.1,76,0.8,492,0.0,0.0,0.0,Spring,0,3,2018,Sunday,1
242,2,-4.2,35,3.4,2000,0.0,0.0,0.0,Winter,0,12,2017,Monday,0
7138,10,18.5,38,3.3,2000,2.02,0.0,0.0,Autumn,1,9,2018,Monday,0
7802,2,10.5,57,0.2,1837,0.0,0.0,0.0,Autumn,0,10,2018,Monday,0
1160,8,1.1,86,1.2,197,0.0,0.0,0.0,Winter,0,1,2018,Thursday,0
2870,14,21.0,28,2.8,1191,2.75,0.0,0.0,Spring,0,3,2018,Friday,0
3759,15,17.8,77,1.6,2000,1.13,0.0,0.0,Spring,0,5,2018,Sunday,1
8265,9,10.1,77,0.0,350,0.45,0.0,0.0,Autumn,0,11,2018,Saturday,1
2397,21,5.0,73,2.2,1173,0.0,0.0,0.0,Spring,0,3,2018,Saturday,1
3541,13,21.0,36,1.0,1164,2.99,0.0,0.0,Spring,0,4,2018,Friday,0
7082,2,19.4,85,0.0,1533,0.0,0.0,0.0,Autumn,0,9,2018,Saturday,1
3445,13,9.3,95,2.3,419,0.4,2.5,0.0,Spring,0,4,2018,Monday,0
2563,19,8.8,49,3.2,1207,0.05,0.0,0.0,Spring,0,3,2018,Saturday,1
6815,23,20.8,51,1.7,2000,0.0,0.0,0.0,Autumn,0,9,2018,Monday,0
5670,6,28.1,75,1.8,1092,0.01,0.0,0.0,Summer,0,7,2018,Wednesday,0
1605,21,-9.8,41,3.9,1949,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
1733,5,-7.8,39,2.8,2000,0.0,0.0,0.0,Winter,0,2,2018,Sunday,1
2324,20,8.5,46,1.0,1977,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
2709,21,5.8,60,2.2,650,0.0,0.0,0.0,Spring,0,3,2018,Friday,0
7877,5,7.8,85,0.9,1542,0.0,0.0,0.0,Autumn,0,10,2018,Thursday,0
1312,16,-11.2,30,4.7,2000,0.77,0.0,0.7,Winter,0,1,2018,Wednesday,0
3472,16,15.5,52,1.7,2000,0.7,0.0,0.0,Spring,0,4,2018,Tuesday,0
3836,20,17.3,53,1.9,2000,0.01,0.0,0.0,Spring,0,5,2018,Wednesday,0
6133,13,33.0,54,1.7,1458,1.23,0.0,0.0,Summer,0,8,2018,Monday,0
8400,0,7.8,57,0.3,792,0.0,0.0,0.0,Autumn,0,11,2018,Friday,0
2362,10,4.8,54,1.3,1921,0.78,0.0,0.0,Spring,0,3,2018,Friday,0
1975,7,-4.1,35,3.5,1980,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
3538,10,15.3,50,1.0,944,1.97,0.0,0.0,Spring,0,4,2018,Friday,0
1761,9,-8.4,28,2.2,1947,0.49,0.0,0.0,Winter,0,2,2018,Monday,0
5449,1,25.9,83,1.3,1520,0.0,0.0,0.0,Summer,0,7,2018,Monday,0
2739,3,5.5,83,0.9,186,0.0,0.0,0.0,Spring,0,3,2018,Sunday,1
5685,21,29.7,74,2.2,1342,0.0,0.0,0.0,Summer,0,7,2018,Wednesday,0
8411,11,11.9,44,2.1,791,1.22,0.0,0.0,Autumn,0,11,2018,Friday,0
2472,0,13.6,79,2.2,862,0.0,0.0,0.0,Spring,0,3,2018,Wednesday,0
6786,18,26.0,35,0.3,2000,0.2,0.0,0.0,Autumn,0,9,2018,Sunday,1
6939,3,22.6,89,0.6,578,0.0,0.2,0.0,Autumn,0,9,2018,Sunday,1
4055,23,13.2,68,1.8,2000,0.0,0.0,0.0,Spring,0,5,2018,Friday,0
4766,14,26.8,44,1.6,760,2.01,0.0,0.0,Summer,0,6,2018,Sunday,1
6225,9,25.5,40,2.6,1990,1.7,0.0,0.0,Summer,0,8,2018,Friday,0
1493,5,-7.8,65,2.3,1737,0.0,0.0,1.6,Winter,0,2,2018,Thursday,0
4254,6,17.3,62,1.4,1293,0.03,0.0,0.0,Spring,0,5,2018,Sunday,1
6419,11,28.0,57,3.3,1827,2.71,0.0,0.0,Summer,0,8,2018,Saturday,1
2158,22,2.3,96,1.9,1207,0.0,0.0,0.0,Winter,0,2,2018,Wednesday,0
1169,17,2.8,46,2.1,858,0.14,0.0,0.0,Winter,0,1,2018,Thursday,0
8700,12,7.9,14,1.7,1688,1.81,0.0,0.0,Autumn,0,11,2018,Wednesday,0
232,16,5.4,71,3.5,622,0.2,0.0,0.5,Winter,0,12,2017,Sunday,1
66,18,6.0,84,1.9,327,0.0,0.0,0.0,Winter,0,12,2017,Sunday,1
1603,19,-8.3,29,4.1,2000,0.0,0.0,0.0,Winter,0,2,2018,Monday,0
6216,0,24.1,45,2.0,2000,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
3307,19,14.5,31,3.1,1558,0.25,0.0,0.0,Spring,0,4,2018,Tuesday,0
3620,20,20.0,69,2.4,533,0.0,0.0,0.0,Spring,0,4,2018,Monday,0
6336,0,25.1,79,0.5,1891,0.0,0.0,0.0,Summer,0,8,2018,Wednesday,0
4680,0,21.1,69,0.5,1086,0.0,0.0,0.0,Summer,0,6,2018,Thursday,0
7051,19,18.9,78,2.2,2000,0.0,0.0,0.0,Autumn,0,9,2018,Thursday,0
125,5,-3.6,76,0.0,1934,0.0,0.0,0.4,Winter,0,12,2017,Wednesday,0
6277,13,32.4,33,2.7,1893,3.1,0.0,0.0,Summer,0,8,2018,Sunday,1
5398,22,26.7,82,1.3,1725,0.0,0.0,0.0,Summer,0,7,2018,Friday,0
1296,0,-14.6,34,3.9,2000,0.0,0.0,0.9,Winter,0,1,2018,Wednesday,0
1976,8,-4.3,36,1.9,1955,0.06,0.0,0.0,Winter,0,2,2018,Wednesday,0
8117,5,6.6,73,0.3,1219,0.0,0.0,0.0,Autumn,0,11,2018,Sunday,1
8032,16,11.8,34,2.3,1979,1.16,0.0,0.0,Autumn,0,10,2018,Wednesday,0
2075,11,4.3,29,2.6,1293,1.87,0.0,0.0,Winter,0,2,2018,Sunday,1
4628,20,19.1,84,1.7,2000,0.04,0.0,0.0,Summer,0,6,2018,Monday,0
5798,14,35.3,41,1.3,2000,2.01,0.0,0.0,Summer,0,7,2018,Monday,0
8745,9,-0.4,57,0.6,1270,0.45,0.0,0.0,Autumn,0,11,2018,Friday,0
3086,14,7.9,27,1.0,1985,0.75,0.0,0.0,Spring,0,4,2018,Sunday,1
8712,0,2.2,30,0.7,1879,0.0,0.0,0.0,Autumn,0,11,2018,Thursday,0
6930,18,24.2,76,1.2,2000,0.12,0.0,0.0,Autumn,0,9,2018,Saturday,1
7818,18,17.3,43,0.9,783,0.08,0.0,0.0,Autumn,0,10,2018,Monday,0
3369,9,15.8,42,0.9,683,1.37,0.0,0.0,Spring,0,4,2018,Friday,0
8006,14,10.7,33,1.7,2000,2.12,0.0,0.0,Autumn,0,10,2018,Tuesday,0
5918,14,33.1,54,4.2,1879,2.09,0.0,0.0,Summer,0,8,2018,Saturday,1
6554,2,23.4,79,0.4,1045,0.0,0.0,0.0,Summer,0,8,2018,Friday,0
2797,13,18.6,46,2.1,642,2.54,0.0,0.0,Spring,0,3,2018,Tuesday,0
918,6,0.8,45,0.7,1268,0.0,0.0,0.0,Winter,0,1,2018,Monday,0
1646,14,-3.5,20,1.5,1976,2.02,0.0,0.0,Winter,0,2,2018,Wednesday,0
5170,10,28.5,65,1.5,1519,1.74,0.0,0.0,Summer,0,7,2018,Wednesday,0
5174,14,31.3,58,3.0,1479,2.46,0.0,0.0,Summer,0,7,2018,Wednesday,0
5026,10,25.3,70,0.6,1386,0.7,0.0,0.0,Summer,0,6,2018,Thursday,0
5479,7,24.4,75,1.0,841,0.35,0.0,0.0,Summer,0,7,2018,Tuesday,0
6890,2,21.3,75,1.1,2000,0.0,0.0,0.0,Autumn,0,9,2018,Friday,0
4669,13,24.9,52,1.8,1554,1.7,0.0,0.0,Summer,0,6,2018,Wednesday,0
6857,17,27.8,41,1.9,1999,1.27,0.0,0.0,Autumn,0,9,2018,Wednesday,0
364,4,-5.0,70,2.7,702,0.0,0.0,0.0,Winter,0,12,2017,Saturday,1
3311,23,10.1,41,1.1,1509,0.0,0.0,0.0,Spring,0,4,2018,Tuesday,0
